2976	Wyatt Earp	Parents	Nicholas Porter Earp	Section	1	Nicholas Porter Earp	exact	Wyatt was born on March 19, 1848, to Nicholas Porter Earp	http://nif.dbpedia.org/wiki/en/Wyatt_Earp?dbpv=2016-10&nif=phrase&char=4567,4587
2978	Anna Sophia II, Abbess of Quedlinburg	Parents	Sophia Eleonore of Saxony	Section	1	Sophia Eleonore of Saxony	exact	Anna Sophia was the daughter of George II, Landgrave of Hesse-Darmstadt, and Duchess Sophia Eleonore of Saxony	http://nif.dbpedia.org/wiki/en/Anna_Sophia_II,_Abbess_of_Quedlinburg?dbpv=2016-10&nif=phrase&char=279,304
2979	George III, Landgrave of Hesse-Itter	Parents	Sophia Eleonore of Saxony	Abstract	0	Sophia Eleonore of Saxony	exact	Landgrave George III of Hesse-Itter (29 September 1632 in Darmstadt – 19 July 1676 in Hof Lauterbach, now part of Vöhl) was the second son of Landgrave George II of Hesse-Darmstadt and his wife Sophia Eleonore of Saxony	http://nif.dbpedia.org/wiki/en/George_III,_Landgrave_of_Hesse-Itter?dbpv=2016-10&nif=phrase&char=194,219
2980	Robert III of Scotland	Parents	Elizabeth Mure	Abstract	0	Elizabeth Mure	exact	Robert III (Scottish Gaelic: Raibeart III; 14 August 1337 – 4 April 1406), born John Stewart, was King of Scots from 1390 to his death. He was known primarily as the Earl of Carrick before ascending the throne at age 53. He was the eldest son of Robert II and Elizabeth Mure	http://nif.dbpedia.org/wiki/en/Robert_III_of_Scotland?dbpv=2016-10&nif=phrase&char=260,274
2981	Frederick I, Duke of Württemberg	Parents	Barbara of Hesse	Abstract	0	Barbara of Hesse	exact	Friedrich I of Württemberg (19 August 1557, in Montbéliard – 29 January 1608, in Stuttgart) was the son of George of Mömpelgard and his wife Barbara of Hesse	http://nif.dbpedia.org/wiki/en/Frederick_I,_Duke_of_Württemberg?dbpv=2016-10&nif=phrase&char=141,157
2982	Chimalpilli I	Parents	Chichimecacihuatzin II	Section	1	Chichimecacihuatzin II	exact	Chimalpilli was a son of Chichimecacihuatzin II	http://nif.dbpedia.org/wiki/en/Chimalpilli_I?dbpv=2016-10&nif=phrase&char=280,302
2983	Beatrix de Vesci	Parents	Ivo de Vesci	Section	1	Ivo de Vesci	exact	Daughter and sole heir of Ivo de Vesci	http://nif.dbpedia.org/wiki/en/Beatrix_de_Vesci?dbpv=2016-10&nif=phrase&char=131,143
2984	Adalbert, Margrave of Austria	Parents	Richardis of Sualafeldgau	Section	1	Richardis of Sualafeldgau	exact	Adalbert the Victorious was the third son of Leopold the Illustrious and Richardis of Sualafeldgau	http://nif.dbpedia.org/wiki/en/Adalbert,_Margrave_of_Austria?dbpv=2016-10&nif=phrase&char=319,344
2985	James Millar (loyalist)	Parents	Wendy Millar	Abstract	0	Wendy Millar	exact	Sham Millar was born in Belfast to a Protestant family and made his home in the Shankill Road area of west Belfast. He is the son of Wendy Millar	http://nif.dbpedia.org/wiki/en/James_Millar_(loyalist)?dbpv=2016-10&nif=phrase&char=133,145
2986	Hyatt Bass	Parents	Anne Hendricks Bass	Section	1	Anne Hendricks Bass	exact	Her father, Sid Bass, is an oil heir and business executive. Her mother, Anne Hendricks Bass	http://nif.dbpedia.org/wiki/en/Hyatt_Bass?dbpv=2016-10&nif=phrase&char=200,219
2989	Charles Schneider (businessman)	Parents	Eugène Schneider, II	Section	1	Eugène Schneider, II	exact	Charles Schneider was born on June 28, 1898 in Paris, France. His father was Eugène Schneider, II	http://nif.dbpedia.org/wiki/en/Charles_Schneider_(businessman)?dbpv=2016-10&nif=phrase&char=233,253
2990	Khosrow Jahanbani	Parents	Amanullah Jahanbani	Abstract	0	Amanullah Jahanbani	exact	Khosrow Jahanbani (27 February 1941 – 16 April 2014) was the son of Iranian general Amanullah Jahanbani	http://nif.dbpedia.org/wiki/en/Khosrow_Jahanbani?dbpv=2016-10&nif=phrase&char=84,103
2990	Khosrow Jahanbani	Parents	Amanullah Jahanbani	Section	1	Amanullah Jahanbani	exact	Jahanbani was born on 27 February 1941 and was the youngest son of Iranian general Amanullah Jahanbani	http://nif.dbpedia.org/wiki/en/Khosrow_Jahanbani?dbpv=2016-10&nif=phrase&char=247,266
2991	Emperor Kang of Jin	Parents	Emperor Ming of Jin	Section	4	Emperor Ming of Jin	exact	 *  Father  *  Emperor Ming of Jin	http://nif.dbpedia.org/wiki/en/Emperor_Kang_of_Jin?dbpv=2016-10&nif=phrase&char=3661,3681
2994	Louis VI, Elector Palatine	Parents	Frederick III, Elector Palatine	Abstract	0	Frederick III, Elector Palatine	exact	Ludwig VI, Elector Palatine (4 July 1539 in Simmern – 22 October 1583 in Heidelberg), was an Elector from the Palatinate-Simmern branch of the house of Wittelsbach. He was the first-born son of Frederick III, Elector Palatine	http://nif.dbpedia.org/wiki/en/Louis_VI,_Elector_Palatine?dbpv=2016-10&nif=phrase&char=194,225
2996	Coloman, King of Hungary	Parents	Géza I of Hungary	Abstract	0	Géza I of Hungary	exact	Coloman the Learned, also the Book-Lover or the Bookish (Hungarian: Könyves Kálmán; Croatian: Koloman; Slovak: Koloman Učený; c. 1070 – 3 February 1116) was King of Hungary from 1095 and King of Croatia from 1097 until his death. Coloman and his younger brother Álmos were still under-age when their father King Géza I of Hungary	http://nif.dbpedia.org/wiki/en/Coloman,_King_of_Hungary?dbpv=2016-10&nif=phrase&char=312,329
2998	John Sigismund Zápolya	Parents	Isabella Jagiellon	Section	1	Isabella Jagiellon	exact	John paid homage to Suleiman at Mohács in 1529 to secure Ottoman support against Ferdinand. However, neither John nor Ferdinand could win control of the whole country during the next years. To conclude the civil war, the two kings' envoys signed the Treaty of Várad on 24 February 1538, which confirmed both kings' right to retain the lands that they held. John, who was childless, also acknowledged Ferdinand's right to take control of his realm (the central and eastern part of the Kingdom of Hungary) after his death. John also stipulated, if he fathered a son, his son would inherit his ancestral domains. Ferdinand, however, proved unable to protect John's realm against an Ottoman invasion. At age 52 John married Isabella Jagiellon	http://nif.dbpedia.org/wiki/en/John_Sigismund_Zápolya?dbpv=2016-10&nif=phrase&char=4729,4747
2999	Joanna of Austria, Princess of Portugal	Parents	Isabella of Portugal	Section	1	Isabella of Portugal	exact	She was born in Madrid to Charles V, Holy Roman Emperor (who was the first king of united Spain, officially King of Aragon and King of Castile) and his consort Isabella of Portugal	http://nif.dbpedia.org/wiki/en/Joanna_of_Austria,_Princess_of_Portugal?dbpv=2016-10&nif=phrase&char=397,417
3000	Sebastian Cabot (explorer)	Parents	John Cabot	Section	1	John Cabot	exact	Accounts differ as to Sebastian Cabot's place and date of birth. The historian James Williamson reviewed the evidence for various given dates in the 1480s and concluded that Sebastian was born not later than 1484, the son of John Cabot	http://nif.dbpedia.org/wiki/en/Sebastian_Cabot_(explorer)?dbpv=2016-10&nif=phrase&char=799,809
3000	Sebastian Cabot (explorer)	Parents	John Cabot	Abstract	0	John Cabot	exact	Sebastian Cabot (Italian and Venetian: Sebastiano Caboto, Spanish: Sebastián Caboto, Gaboto or Cabot; c. 1474 – c. December 1557) was an Italian explorer, likely born in the Venetian Republic. He was the son of Italian explorer John Cabot	http://nif.dbpedia.org/wiki/en/Sebastian_Cabot_(explorer)?dbpv=2016-10&nif=phrase&char=228,238
3000	Sebastian Cabot (explorer)	Parents	John Cabot	Section	11	Sources: "First Letters Patent granted by Henry VII to John Cabot [and sons], 5 March 1496"	partial	 * Sources: "First Letters Patent granted by Henry VII to John Cabot [and sons], 5 March 1496"	http://nif.dbpedia.org/wiki/en/Sebastian_Cabot_(explorer)?dbpv=2016-10&nif=phrase&char=14685,14776
3001	Duchess Marie Gabrielle in Bavaria	Parents	Karl Theodor, Duke in Bavaria	Section	1.1	Karl Theodor, Duke in Bavaria	exact	Her parents were ophthalmologist Karl Theodor, Duke in Bavaria	http://nif.dbpedia.org/wiki/en/Duchess_Marie_Gabrielle_in_Bavaria?dbpv=2016-10&nif=phrase&char=303,332
3003	Christian III of Denmark	Parents	Anna of Brandenburg	Section	1	Anna of Brandenburg	exact	Christian was the eldest son of future king Frederick I and Anna of Brandenburg	http://nif.dbpedia.org/wiki/en/Christian_III_of_Denmark?dbpv=2016-10&nif=phrase&char=357,376
3004	Otto I, Duke of Carinthia	Parents	Liutgarde	Section	1	Liutgarde of Saxony	partial	Otto was born in 948, the only son of Conrad the Red, Duke of Lotharingia since 944, and Liutgarde of Saxony	http://nif.dbpedia.org/wiki/en/Otto_I,_Duke_of_Carinthia?dbpv=2016-10&nif=phrase&char=259,278
3005	Bahadur Shah I	Parents	Nawab Bai	Abstract	0	Nawab Bai	exact	Bahadur Shah (Urdu: بہادر شاه اول‎—Bahādur Shāh Awwal) (14 October 1643 – 27 February 1712), the seventh Mughal emperor of India, ruled from 1707 until his death in 1712. Born Mu'azzam, Shah was the third son of Aurangzeb with his Muslim Rajput wife Nawab Bai	http://nif.dbpedia.org/wiki/en/Bahadur_Shah_I?dbpv=2016-10&nif=phrase&char=250,259
3005	Bahadur Shah I	Parents	Nawab Bai	Section	1.2	Begum Nawab Bai	partial	In 1670, Mu'azzam organised an insurgency to overthrow Aurangzeb and proclaim himself the Mughal emperor. This plan may have been hatched at the instigation of the Marathas, and Mu'azzam's own inclinations and sincerity are difficult to gauge. Anyway, Aurangzeb learned about the plot and sent Mu'azzam's mother Begum Nawab Bai	http://nif.dbpedia.org/wiki/en/Bahadur_Shah_I?dbpv=2016-10&nif=phrase&char=2576,2591
3005	Bahadur Shah I	Parents	Nawab Bai	Section	6.1	Begum Nawab Bai	partial	His full name, including his titles, was "Abul-nasr Sayyid Qutb-ud-din Muhammad Shah Alam Bahadur Shah Badshah". After his death, contemporary historians began calling him "Khuld-Manzil" (Departed to Paradise). He was the only Mughal emperor to have the title Sayyid, used by descendants of the prophet Muhammad. According to William Irvine, his maternal grandfather was Sayyid Shah Mir (whose daughter, Begum Nawab Bai	http://nif.dbpedia.org/wiki/en/Bahadur_Shah_I?dbpv=2016-10&nif=phrase&char=21365,21380
3005	Bahadur Shah I	Parents	Nawab Bai	Section	1	Begum Nawab Bai	partial	Mu'azzam was born on 14 October 1643 in Burhanpur to the sixth Mughal emperor, Aurangzeb, and his wife Begum Nawab Bai	http://nif.dbpedia.org/wiki/en/Bahadur_Shah_I?dbpv=2016-10&nif=phrase&char=1132,1147
3006	Li Yu (Southern Tang)	Parents	Empress Zhong	Section	1	Empress Zhong	exact	Li Hongji, a withdrawn and troubled young man, resented his crown prince uncle, whom he saw as a political enemy standing in his way. He also disliked his younger brother Li Congjia, even though they shared the same biological mother, Empress Zhong	http://nif.dbpedia.org/wiki/en/Li_Yu_(Southern_Tang)?dbpv=2016-10&nif=phrase&char=1579,1592
3007	John II, Count Palatine of Zweibrücken	Parents	Magdalene of Jülich-Cleves-Berg	Section	1	Magdalene of Jülich-Cleves-Berg	exact	John was born in Bergzabern in 1584 as the eldest son of John I, Count Palatine of Zweibrücken and his wife, Magdalene of Jülich-Cleves-Berg	http://nif.dbpedia.org/wiki/en/John_II,_Count_Palatine_of_Zweibrücken?dbpv=2016-10&nif=phrase&char=250,281
3008	Louis V, Landgrave of Hesse-Darmstadt	Parents	Magdalene of Lippe	Abstract	0	Magdalene of Lippe	exact	He was born on 24 September 1577 as the son of George I, Landgrave of Hesse-Darmstadt and Magdalene of Lippe	http://nif.dbpedia.org/wiki/en/Louis_V,_Landgrave_of_Hesse-Darmstadt?dbpv=2016-10&nif=phrase&char=224,242
3011	George Brooke, 9th Baron Cobham	Parents	Thomas Brooke, 8th Baron Cobham	Section	1	Thomas Brooke, 8th Baron Cobham	exact	Brooke was the oldest surviving son of Thomas Brooke, 8th Baron Cobham	http://nif.dbpedia.org/wiki/en/George_Brooke,_9th_Baron_Cobham?dbpv=2016-10&nif=phrase&char=307,338
3013	Eric XIV of Sweden	Parents	Catherine of Saxe-Lauenburg	Abstract	0	Catherine of Saxe-Lauenburg	exact	Eric XIV (Swedish: Erik XIV; 13 December 1533 – 26 February 1577) was King of Sweden from 1560 until he was deposed in 1568. Eric XIV was the eldest son of Gustav I (1496–1560) and Catherine of Saxe-Lauenburg	http://nif.dbpedia.org/wiki/en/Eric_XIV_of_Sweden?dbpv=2016-10&nif=phrase&char=181,208
3014	Bianca Maria Visconti	Parents	Filippo Maria Visconti	Section	1.1	Filippo Maria Visconti	exact	Born near Settimo Pavese, Bianca Maria was the illegitimate daughter of Filippo Maria Visconti	http://nif.dbpedia.org/wiki/en/Bianca_Maria_Visconti?dbpv=2016-10&nif=phrase&char=193,215
3015	Bianca Maria Sforza	Parents	Galeazzo Maria Sforza	Abstract	0	Galeazzo Maria Sforza	exact	Bianca Maria Sforza (5 April 1472 – 31 December 1510) was an Italian noble woman, who was Holy Roman Empress as the second wife of Maximilian I, Holy Roman Emperor. She was the eldest legitimate daughter of Galeazzo Maria Sforza	http://nif.dbpedia.org/wiki/en/Bianca_Maria_Sforza?dbpv=2016-10&nif=phrase&char=207,228
3016	Gian Galeazzo Sforza	Parents	Galeazzo Maria Sforza	Section	1	Galeazzo Maria Sforza	exact	Born in Abbiategrasso, he was only seven years old when in 1476 his father, Galeazzo Maria Sforza	http://nif.dbpedia.org/wiki/en/Gian_Galeazzo_Sforza?dbpv=2016-10&nif=phrase&char=210,231
3017	John Davis (producer)	Parents	Marvin Davis	Section	1	Marvin Davis	exact	Davis was born and raised in Denver, Colorado, the son of Barbara Davis (née Levine), a philanthropist, and former 20th Century Fox owner Marvin Davis	http://nif.dbpedia.org/wiki/en/John_Davis_(producer)?dbpv=2016-10&nif=phrase&char=254,266
3018	Elisha Hunt Allen	Parents	Samuel Clesson Allen	Section	1	Samuel Clesson Allen	exact	Elisha Hunt Allen was born January 28, 1804 in New Salem, Massachusetts. His father was Massachusetts minister, lawyer, and politician Samuel Clesson Allen	http://nif.dbpedia.org/wiki/en/Elisha_Hunt_Allen?dbpv=2016-10&nif=phrase&char=296,316
3020	Ferdinando de' Medici, Grand Prince of Tuscany	Parents	Marguerite Louise d'Orléans	Abstract	0	Marguerite Louise d'Orléans	exact	Ferdinando de' Medici (9 August 1663 – 31 October 1713) was the eldest son of Cosimo III de' Medici, Grand Duke of Tuscany, and Marguerite Louise d'Orléans	http://nif.dbpedia.org/wiki/en/Ferdinando_de'_Medici,_Grand_Prince_of_Tuscany?dbpv=2016-10&nif=phrase&char=128,155
3020	Ferdinando de' Medici, Grand Prince of Tuscany	Parents	Marguerite Louise d'Orléans	Section	1	Marguerite Louise d'Orléans	exact	Ferdinando was born in the Palazzo Pitti to Cosimo de' Medici and his wife Marguerite Louise d'Orléans	http://nif.dbpedia.org/wiki/en/Ferdinando_de'_Medici,_Grand_Prince_of_Tuscany?dbpv=2016-10&nif=phrase&char=695,722
3021	Gian Gastone de' Medici, Grand Duke of Tuscany	Parents	Marguerite Louise d'Orléans	Section	1.1	Marguerite Louise d'Orléans	exact	On 24 May 1671, the first anniversary of his grandfather Ferdinando II's death, Giovanni Battista Gastone de' Medici was born in Florence to Grand Duke Cosimo III and Marguerite Louise d'Orléans	http://nif.dbpedia.org/wiki/en/Gian_Gastone_de'_Medici,_Grand_Duke_of_Tuscany?dbpv=2016-10&nif=phrase&char=1657,1684
3021	Gian Gastone de' Medici, Grand Duke of Tuscany	Parents	Marguerite Louise d'Orléans	Abstract	0	Marguerite Louise d'Orléans	exact	Gian Gastone de' Medici (Giovanni Battista Gastone; 24 May 1671 – 9 July 1737) was the seventh and last Medicean Grand Duke of Tuscany. He was the second son of Grand Duke Cosimo III and Marguerite Louise d'Orléans	http://nif.dbpedia.org/wiki/en/Gian_Gastone_de'_Medici,_Grand_Duke_of_Tuscany?dbpv=2016-10&nif=phrase&char=187,214
3022	Archduchess Maria Theresa of Austria (1862–1933)	Parents	Archduke Karl Salvator of Austria	Abstract	0	Archduke Karl Salvator of Austria	exact	Archduchess Maria Theresa of Austria (German: Maria Theresia Antoinette Immakulata Josepha Ferdinanda Leopoldine Franziska Caroline Isabella Januaria Aloysia Christine Anna, Erzherzogin von Österreich) (18 September 1862, Alt-Bunzlau, Bohemia, Austrian Empire – 10 May 1933, Schloss Saybusch, Saybusch, Poland) was a member of the House of Habsburg-Lorraine and Archduchess and Princess of Austria, Princess of Hungary, Bohemia, and Tuscany by birth and through her marriage to Archduke Charles Stephen of Austria. Maria Theresia was the eldest child and eldest daughter of Archduke Karl Salvator of Austria	http://nif.dbpedia.org/wiki/en/Archduchess_Maria_Theresa_of_Austria_(1862–1933)?dbpv=2016-10&nif=phrase&char=574,607
3023	Archduchess Margarethe Klementine of Austria	Parents	Princess Clotilde of Saxe-Coburg and Gotha	Section	1	Princess Clotilde of Saxe-Coburg and Gotha	exact	Margarethe Klementine was the third-eldest daughter and child of Archduke Joseph Karl of Austria and his wife Princess Clotilde of Saxe-Coburg and Gotha	http://nif.dbpedia.org/wiki/en/Archduchess_Margarethe_Klementine_of_Austria?dbpv=2016-10&nif=phrase&char=659,701
3024	Jehoash of Judah	Parents	Zibiah	Abstract	0	Zibiah	exact	Jehoash (Hebrew: יְהֹואָשׁ, Yəhôʾāš; “Jehovah-given”; Greek: Ιωας; Latin: Joas), also known as Joash (in King James Version), Joas (in Douay–Rheims) or Joás (Hebrew: יֹואָשׁ, Yôʾāš), was a king of Judah, and the sole surviving son of Ahaziah after the massacre of the royal family ordered by his grandmother, Athaliah. He was also the first Judahite king to be descended from both the House of David and the House of Omri, through his paternal grandmother and predecessor, Athaliah. His mother was Zibiah	http://nif.dbpedia.org/wiki/en/Jehoash_of_Judah?dbpv=2016-10&nif=word&char=498,504
3025	Hemiunu	Parents	Itet	Section	1	Itet	exact	Hemiunu was a son of Prince Nefermaat and his wife Itet	http://nif.dbpedia.org/wiki/en/Hemiunu?dbpv=2016-10&nif=word&char=261,265
3027	Michael Chow (restaurateur)	Parents	Zhou Xinfang	Section	1	Zhou Xinfang	exact	Chow was born in Shanghai as Zhou Yinghua. His father was Zhou Xinfang	http://nif.dbpedia.org/wiki/en/Michael_Chow_(restaurateur)?dbpv=2016-10&nif=phrase&char=288,300
