0	Samuel Simons	CityOfResidence	Bridgeport, Connecticut	Section	1	Bridgeport, Connecticut	exact	He was born in Bridgeport, Connecticut	http://nif.dbpedia.org/wiki/en/Samuel_Simons?dbpv=2016-10&nif=phrase&char=271,294
1417	Leopoldo López	CityOfResidence	Caracas	Section	4.1	Caracas	exact	López was elected mayor of Chacao in 2000 with 51% of the vote, and re-elected in 2004 with 81%. He was praised by constituents “for revamping the public health system and building new public spaces”. During his mayoralty, he introduced TransChacao, a public-transport system. His term of office also saw the opening of the Juan de Dios Guanche school. and the Centro Deportivo Eugenio Mendoza, a sports center Under López, work began on several major construction projects, including the Palos Grandes plaza, the new seat of the Mercado Libre, a new headquarters for the Andrés Bello Education Unit, and a massive underground parking facility. According to a 2010 article in Businessweek magazine, Lopez tried to reorganize the Chacao police force around a new CompStat policing model, implemented with apparent success in a neighboring city of Catia, Caracas	http://nif.dbpedia.org/wiki/en/Leopoldo_López?dbpv=2016-10&nif=word&char=6308,6315
1417	Leopoldo López	CityOfResidence	Caracas	Section	1	Caracas	exact	López was born on 29 April 1971 in Caracas	http://nif.dbpedia.org/wiki/en/Leopoldo_López?dbpv=2016-10&nif=word&char=2183,2190
1419	Jiiva	CityOfResidence	Chennai	Section	3	Chennai	exact	Jiiva was born as Amar to film producer R. B. Choudary and Mahjabeen on 4 January 1984 in Chennai	http://nif.dbpedia.org/wiki/en/Jiiva?dbpv=2016-10&nif=word&char=4198,4205
1421	Veronica Campbell-Brown	CityOfResidence	Clermont, Florida	Section	6	Clermont, Florida	exact	In 2007, Campbell married Omar Brown, a fellow Jamaican sprinter and University of Arkansas alumnus, changing her name to Campbell-Brown. They currently live and train in Clermont, Florida	http://nif.dbpedia.org/wiki/en/Veronica_Campbell-Brown?dbpv=2016-10&nif=phrase&char=9465,9482
1423	Douglas Devananda	CityOfResidence	Colombo	Section	1	Colombo Hindu College	partial	Devananda studied at Jaffna Central College before moving to Colombo in 1974. He lived with his paternal uncle K. C. Nythiananda at 17 Francis Road in Colombo 6 and studied at Colombo Hindu College	http://nif.dbpedia.org/wiki/en/Douglas_Devananda?dbpv=2016-10&nif=phrase&char=1170,1191
1423	Douglas Devananda	CityOfResidence	Colombo	Section	1	Colombo	exact	Devananda studied at Jaffna Central College before moving to Colombo	http://nif.dbpedia.org/wiki/en/Douglas_Devananda?dbpv=2016-10&nif=word&char=1055,1062
1426	Vijay Goel	CityOfResidence	Delhi	Section	2	Delhi Legislative Assembly election, 2013	partial	Goel had been promoted as the BJP's candidate for Chief Minister in the Delhi Legislative Assembly election, 2013	http://nif.dbpedia.org/wiki/en/Vijay_Goel?dbpv=2016-10&nif=phrase&char=1862,1903
1426	Vijay Goel	CityOfResidence	Delhi	Abstract	0	Delhi	exact	Vijay Goel (born 4 January 1954) is an Indian politician and the current Minister of Youth Affairs and Sports. Goel is affiliated with the Bharatiya Janata Party (BJP). He became president of its organisation in Delhi	http://nif.dbpedia.org/wiki/en/Vijay_Goel?dbpv=2016-10&nif=word&char=212,217
1426	Vijay Goel	CityOfResidence	Delhi	Section	3	Delhi	exact	Vijay Goel established Toy Bank in 1987 which is a not for profit organisation that collects toys from donors, refurbishes/restores them and then redistributes the toys amongst the underprivileged children in Delhi	http://nif.dbpedia.org/wiki/en/Vijay_Goel?dbpv=2016-10&nif=word&char=2852,2857
1426	Vijay Goel	CityOfResidence	Delhi	Section	1	University of Delhi	partial	Vijay Goel was born to former Delhi Vidhan Sabha Speaker and BJP member Charti Lal Goel and Basanti Devi on 4 January 1954. He has an M.Com. degree from Shri Ram College of Commerce and a LL.B. degree from the University of Delhi	http://nif.dbpedia.org/wiki/en/Vijay_Goel?dbpv=2016-10&nif=phrase&char=978,997
1430	Scott Meacham	CityOfResidence	Edmond, Oklahoma	Section	3	Edmond, Oklahoma	exact	Meacham, his wife, Susan, and their four children, Trevor, Evan, Kady and Lucas, make their home in Edmond, Oklahoma	http://nif.dbpedia.org/wiki/en/Scott_Meacham?dbpv=2016-10&nif=phrase&char=2253,2269
1431	Ben Ferreira	CityOfResidence	Edmonton	Section	1	Edmonton	exact	In the 2000–01 season, Ferreira repeated as the Canadian national bronze medalist and went on to place ninth at the 2001 Four Continents. He was coached by Jan Ullmark at The Royal Glenora Club in Edmonton	http://nif.dbpedia.org/wiki/en/Ben_Ferreira?dbpv=2016-10&nif=word&char=679,687
1432	Thomas Lukaszuk	CityOfResidence	Edmonton	Section	1	Edmonton	exact	Lukaszuk was born in Gdynia, Poland. His father defected to Canada from communist Poland, and his family later joined him in 1982. The family lived in Sydney, where Thomas attended school and began to learn English. The family then moved to Alberta, looking for better employment opportunities. He was raised in north Edmonton	http://nif.dbpedia.org/wiki/en/Thomas_Lukaszuk?dbpv=2016-10&nif=word&char=658,666
1432	Thomas Lukaszuk	CityOfResidence	Edmonton	Abstract	0	Edmonton-Castle Downs	partial	Thomas Adam Lukaszuk (born April 5, 1969) is a Canadian politician and former Member of the Legislative Assembly of Alberta. He represented the constituency of Edmonton-Castle Downs	http://nif.dbpedia.org/wiki/en/Thomas_Lukaszuk?dbpv=2016-10&nif=phrase&char=160,181
1432	Thomas Lukaszuk	CityOfResidence	Edmonton	Section	2.1	Edmonton-Castle Downs	partial	In 2001, Edmonton-Castle Downs	http://nif.dbpedia.org/wiki/en/Thomas_Lukaszuk?dbpv=2016-10&nif=phrase&char=1748,1769
1432	Thomas Lukaszuk	CityOfResidence	Edmonton	Section	4	CTV Edmonton	partial	Lukaszuk has two daughters, one with his current wife, news anchor Stacy Brotzel CTV Edmonton	http://nif.dbpedia.org/wiki/en/Thomas_Lukaszuk?dbpv=2016-10&nif=phrase&char=10502,10514
1433	Vladimir Matyushenko	CityOfResidence	El Segundo, California	Section	3	El Segundo, California	exact	Matyushenko is currently living in El Segundo, California	http://nif.dbpedia.org/wiki/en/Vladimir_Matyushenko?dbpv=2016-10&nif=phrase&char=6034,6056
1434	Lee A. Daniels	CityOfResidence	Elmhurst, Illinois	Abstract	0	Elmhurst, Illinois	exact	Daniels is married to his wife Pamela and they have 5 children and live in Elmhurst, Illinois	http://nif.dbpedia.org/wiki/en/Lee_A._Daniels?dbpv=2016-10&nif=phrase&char=2211,2229
1438	Jim Patterson (politician)	CityOfResidence	Fresno, California	Section	6	List of mayors of Fresno, California	partial	 * List of mayors of Fresno, California	http://nif.dbpedia.org/wiki/en/Jim_Patterson_(politician)?dbpv=2016-10&nif=phrase&char=1437,1473
1438	Jim Patterson (politician)	CityOfResidence	Fresno, California	Abstract	0	Fresno, California	exact	Jim Patterson is serving in the California State Assembly. He is a Republican representing the 23rd district, which encompasses eastern Fresno County and a slice of Tulare County. Prior to being elected to the state assembly, he was a business executive, broadcaster, public speaker, and is the former mayor of Fresno, California	http://nif.dbpedia.org/wiki/en/Jim_Patterson_(politician)?dbpv=2016-10&nif=phrase&char=311,329
1439	A.J. Styles	CityOfResidence	Gainesville, Georgia	Section	1	Gainesville, Georgia	exact	Jones was born in Marine Corps Base Camp Lejeune in North Carolina. He grew up in poverty with an abusive, alcoholic father. He attended Johnson High School in Gainesville, Georgia	http://nif.dbpedia.org/wiki/en/A.J._Styles?dbpv=2016-10&nif=phrase&char=2080,2100
1439	A.J. Styles	CityOfResidence	Gainesville, Georgia	Section	5	Gainesville, Georgia	exact	Jones has been married to a schoolteacher named Wendy since 1995. They have three sons: Ajay Covell Jones (born May 3, 2005), Avery Jones (born February 14, 2007), and Albey Jones (born September 15, 2009), as well as a daughter, Anney Jones (born October 8, 2014). The first child's middle name was taken from the last name of Jones' best friend and fellow wrestler Christopher Daniels, whose real name is Daniel Covell. In 2010, Jones acquired a large tattoo down the right side his torso which reads "AJ 05-03-05 02-14-07 09-15-09", representing the initials and birth dates of his first three children. In 2016, he added the birth date of his fourth child, reading 10-08-14. The family lives in Gainesville, Georgia	http://nif.dbpedia.org/wiki/en/A.J._Styles?dbpv=2016-10&nif=phrase&char=60184,60204
1443	Jan de Wit	CityOfResidence	Heerlen	Section	1	Heerlen	exact	De Wit studied public law at Tilburg University. For a brief time he worked as a lawyer in Eindhoven and thereafter for many years in Maastricht and his homecity Heerlen	http://nif.dbpedia.org/wiki/en/Jan_de_Wit?dbpv=2016-10&nif=word&char=495,502
1444	Bob Miller (Nevada governor)	CityOfResidence	Henderson, Nevada	Abstract	0	Henderson, Nevada	exact	Miller and his wife, Sandy, have three children, including Ross Miller, who was elected as Nevada Secretary of State in 2006, Corrine Liebe who lives in New York with her husband, and Megan Miller, who attends law school in Los Angeles. He currently lives in Henderson, Nevada	http://nif.dbpedia.org/wiki/en/Bob_Miller_(Nevada_governor)?dbpv=2016-10&nif=phrase&char=2132,2149
1445	Pierre Omidyar	CityOfResidence	Henderson, Nevada	Section	3	Henderson, Nevada	exact	Omidyar and his wife live in Henderson, Nevada	http://nif.dbpedia.org/wiki/en/Pierre_Omidyar?dbpv=2016-10&nif=phrase&char=6296,6313
1449	Ram Pothineni	CityOfResidence	Hyderabad	Abstract	0	Hyderabad	exact	Ram Pothineni (Rām Pōthinēni; born on 15 May 1988) is an Indian film actor of the Telugu film industry. He hails from Hyderabad	http://nif.dbpedia.org/wiki/en/Ram_Pothineni?dbpv=2016-10&nif=word&char=118,127
1453	Matt Cappotelli	CityOfResidence	Kalamazoo, Michigan	Section	3	Kalamazoo, Michigan	exact	Cappotelli married Lindsay Seeders in March 2006. They reside in Kalamazoo, Michigan	http://nif.dbpedia.org/wiki/en/Matt_Cappotelli?dbpv=2016-10&nif=phrase&char=3004,3023
1453	Matt Cappotelli	CityOfResidence	Kalamazoo, Michigan	Section	1	Kalamazoo, Michigan	exact	Cappotelli attended college at Western Michigan University in Kalamazoo, Michigan	http://nif.dbpedia.org/wiki/en/Matt_Cappotelli?dbpv=2016-10&nif=phrase&char=342,361
1456	Alexander Morris	CityOfResidence	Kingston, Ontario	Section	1	Kingston, Ontario	exact	Morris was born in Perth, Upper Canada (now Ontario), the son of William Morris, himself a prominent Canadian businessman and Conservative politician. From this privileged social position, Morris was educated in Canada and Scotland and worked for three years at the Montreal firm of Thorne and Heward. In 1847, he moved to Kingston, Ontario	http://nif.dbpedia.org/wiki/en/Alexander_Morris?dbpv=2016-10&nif=phrase&char=645,662
1458	P. T. Usha	CityOfResidence	Kozhikode	Abstract	0	Kozhikode District	partial	Pilavullakandi Thekkeparambil Usha  (born 27 Jun 1964), popularly known as P.T. Usha, is an Indian track and field athlete from the state of Kerala. P.T. Usha has been associated with Indian athletics since 1979. She is regarded as one of the greatest athletes India has ever produced and is often called the "queen of Indian track and field". She is nicknamed as the Payyoli Express. Currently she runs the Usha School of Athletics at Koyilandy in Kerala.P. T. Usha was born in the village of Payyoli, Kozhikode District	http://nif.dbpedia.org/wiki/en/P._T._Usha?dbpv=2016-10&nif=phrase&char=503,521
1459	Chris Okotie	CityOfResidence	Lagos	Abstract	0	Lagos	exact	Christopher Oghenebrorie Okotie (born 16 June 1958) is a Nigerian televangelist and the pastor of the Household of God Church International Ministries, a Pentecostal congregation in Lagos	http://nif.dbpedia.org/wiki/en/Chris_Okotie?dbpv=2016-10&nif=word&char=182,187
1461	Sam Querrey	CityOfResidence	Las Vegas	Abstract	0	Las Vegas, Nevada	partial	Sam Austin Querrey (born October 7, 1987) is an American professional tennis player from San Francisco, California, who lives in Las Vegas, Nevada	http://nif.dbpedia.org/wiki/en/Sam_Querrey?dbpv=2016-10&nif=phrase&char=129,146
1462	Afshin Ellian	CityOfResidence	Leiden	Section	1	University of Leiden	partial	In the Netherlands Ellian started his studies of law at the Catholic University of Brabant (now the University of Tilburg). In 1996, he graduated with a degree in international public law, criminal law, and philosophy. He remained in Brabant as a researcher until he found a position with the Amsterdam Center for International Law, of the University of Amsterdam. He obtained a PhD from the University of Tilburg in 2003, The title of his doctoral dissertation is: "A Investigation into the Truth and Reconciliation Commission of South Africa". In this research he focused on the political transition sparked by the South-African Truth and Reconciliation Commission; questions pertaining to both international criminal law and legal philosophy. Central in his research stood the question: “why did the South Africans opt for a tribunal and the possibility of amnesty instead of a criminal tribunal that could try and punish the crimes of the past?”. It is worth to bring to attention for those who are interested in this topic that a further reading on this can be found in a later academic book wherein he has contributed by means of his article titled “Political Transition to a Democratic Regime: The South African Echoes of Forgiveness, Truth Commission and Negotiating Justice”. In his aforementioned research, he concluded that the commission was an acceptable tribunal worthy of international respect. In 2003 he became an associated professor of jurisprudence, and since 2005 he is a full professor at the law faculty of the University of Leiden	http://nif.dbpedia.org/wiki/en/Afshin_Ellian?dbpv=2016-10&nif=phrase&char=4831,4851
1465	Walter Kirn	CityOfResidence	Livingston, Montana	Section	2	Livingston, Montana	exact	Kirn was born in Akron, Ohio but grew up in Marine on St. Croix, Minnesota. After high school, he attended Macalester College for one year before transferring to Princeton University. Kirn's family joined The Church of Jesus Christ of Latter-day Saints when he was twelve, but Kirn is no longer affiliated with the church. In 1995, Kirn married Maggie McGuane, daughter of actress Margot Kidder and novelist Thomas McGuane. Kirn was 32 at the time; McGuane was 19. The couple had two children but have since divorced. Kirn is now married to magazine writer Amanda Fortini. The two split their time between Livingston, Montana	http://nif.dbpedia.org/wiki/en/Walter_Kirn?dbpv=2016-10&nif=phrase&char=2389,2408
1473	Gail Edwards	CityOfResidence	Miami	Section	7	List of people from Miami	partial	 * List of people from Miami	http://nif.dbpedia.org/wiki/en/Gail_Edwards?dbpv=2016-10&nif=phrase&char=5780,5805
1473	Gail Edwards	CityOfResidence	Miami	Section	6	Fontainebleau Miami Beach	partial	 * Being offered a role without the grueling audition process is the height of tribute in Hollywood. Six such roles included: Anson Williams (A Perfect Little Murder), Steven Spielberg (Amazing Stories), Gary David Goldberg (Family Ties), Don Reo (Blossom), Martha Williamson (Touched by an Angel) and Jerry Herman (Mame)  * Upon moving to Los Angeles, Edwards lived with former MGM contract star, Gloria DeHaven  * 1972: Award of Excellence from the American College Theatre Festival at the John F. Kennedy Center for the Performing Arts   * 1974: Opened for Frank Sinatra at the Fontainebleau Miami Beach	http://nif.dbpedia.org/wiki/en/Gail_Edwards?dbpv=2016-10&nif=phrase&char=5358,5383
1473	Gail Edwards	CityOfResidence	Miami	Section	1	Miami Herald	partial	In 1975, after graduating from the University of Miami cum laude, Edwards wrote, produced, and starred in the off-Broadway musical Becoming. It won the Miami Herald	http://nif.dbpedia.org/wiki/en/Gail_Edwards?dbpv=2016-10&nif=phrase&char=929,941
1473	Gail Edwards	CityOfResidence	Miami	Section	1	University of Miami	partial	In 1975, after graduating from the University of Miami	http://nif.dbpedia.org/wiki/en/Gail_Edwards?dbpv=2016-10&nif=phrase&char=812,831
1475	Santo Versace	CityOfResidence	Milan	Abstract	0	Milan	exact	Santo Domenico Versace (born December 16, 1944) is the president and co-chief executive officer of Gianni Versace SpA, based in Milan	http://nif.dbpedia.org/wiki/en/Santo_Versace?dbpv=2016-10&nif=word&char=128,133
1476	Renato Dulbecco	CityOfResidence	Milan	Section	2	Milan	exact	Throughout this time he also worked with Marguerite Vogt. In 1962, he moved to the Salk Institute and then in 1972 to The Imperial Cancer Research Fund (now named the Cancer Research UK London Research Institute). In 1986 he was among the scientists who launched the Human Genome Project. From 1993 to 1997 he moved back to Italy, where he was president of the Institute of Biomedical Technologies at C.N.R. (National Council of Research) in Milan	http://nif.dbpedia.org/wiki/en/Renato_Dulbecco?dbpv=2016-10&nif=word&char=2768,2773
