2425	Carlos Gaviria Díaz	PartyAfiiliation	Alternative Democratic Pole	Abstract	0	Alternative Democratic Pole	exact	Carlos Emilio Gaviria Díaz (8 May 1937 – 31 March 2015) was a Colombian lawyer, professor and politician. He served as the 5th Chief Magistrate of the Constitutional Court of Colombia, where he served as a Magistrate from 1993 to 2001. After retiring from the Court, he went into politics becoming a Senator of Colombia in 2002, and running for President as an Alternative Democratic Pole	http://nif.dbpedia.org/wiki/en/Carlos_Gaviria_Díaz?dbpv=2016-10&nif=phrase&char=361,388
2425	Carlos Gaviria Díaz	PartyAfiiliation	Alternative Democratic Pole	Section	3	Alternative Democratic Pole	exact	He ran for the presidency of Colombia for the 2006–2010 term, as the candidate of the Alternative Democratic Pole	http://nif.dbpedia.org/wiki/en/Carlos_Gaviria_Díaz?dbpv=2016-10&nif=phrase&char=3578,3605
2427	Albert Henry (politician)	PartyAfiiliation	Cook Islands Party	Abstract	0	Cook Islands Party	exact	Albert Royle Henry (11 June 1907 – 1 January 1981) was the first Premier of the Cook Islands. He was forced to resign from that post in a 1978 voting scandal for which he was later convicted of fraud. Henry was the founder and first leader of the Cook Islands Party	http://nif.dbpedia.org/wiki/en/Albert_Henry_(politician)?dbpv=2016-10&nif=phrase&char=247,265
2429	Valdemar Tomaševski	PartyAfiiliation	Electoral Action of Poles in Lithuania	Abstract	0	Electoral Action of Poles in Lithuania	exact	Valdemar Tomaševski (Polish: Waldemar Tomaszewski, born 3 March 1965) is a Polish-Lithuanian politician who is also an activist for the Polish minority in Lithuania and Member of the European Parliament (MEP). Leader of the Electoral Action of Poles in Lithuania	http://nif.dbpedia.org/wiki/en/Valdemar_Tomaševski?dbpv=2016-10&nif=phrase&char=224,262
2430	Numan Kurtulmuş	PartyAfiiliation	Felicity Party	Section	3	Felicity Party	exact	Kurtulmuş was elected to the chair of the Felicity Party	http://nif.dbpedia.org/wiki/en/Numan_Kurtulmuş?dbpv=2016-10&nif=phrase&char=1467,1481
2431	Dainius Kreivys	PartyAfiiliation	Homeland Union	Abstract	0	Homeland Union – Lithuanian Christian Democrats	partial	Dainius Kreivys (born 8 April 1970 in Jonava) is a Lithuanian politician, who served as Minister of Economy of Lithuania from 2008 to 2011 and is a member of Seimas since 2012 . He is a member of the conservative political party Homeland Union – Lithuanian Christian Democrats	http://nif.dbpedia.org/wiki/en/Dainius_Kreivys?dbpv=2016-10&nif=phrase&char=229,276
2432	Udaya Gammanpila	PartyAfiiliation	Jathika Hela Urumaya	Abstract	0	Jathika Hela Urumaya	exact	Udaya Prabhath Gammanpila (born 6 February 1970) (known as Udaya Gammanpila) is a Sri Lankan politician. He was former Provincial Minister of Agriculture, Agrarian Development, Minor Irrigation, Industries, Environment, Culture and Art Affairs in Western Provincial Council and a former member of the nationalist Jathika Hela Urumaya	http://nif.dbpedia.org/wiki/en/Udaya_Gammanpila?dbpv=2016-10&nif=phrase&char=313,333
2432	Udaya Gammanpila	PartyAfiiliation	Jathika Hela Urumaya	Abstract	0	Jathika Hela Urumaya	exact	Gammanpila entered politics in 2000 as a founding member of Sinhala ultra-nationalist political party and was appointed as the Propaganda Secretary and spokesperson for Sihala Urumaya in December 2000 soon after the internal rift which caused 7 out of 15 Central Committee members to leave the party including the much respected party chairman S L Gunasekera and two deputy chairmen. He joined the Jathika Hela Urumaya	http://nif.dbpedia.org/wiki/en/Udaya_Gammanpila?dbpv=2016-10&nif=phrase&char=1619,1639
2436	Salih Uzun	PartyAfiiliation	Motherland Party 	Section	2	Motherland party official website	partial	 * Motherland party official website	http://nif.dbpedia.org/wiki/en/Salih_Uzun?dbpv=2016-10&nif=phrase&char=620,653
2437	Ignacy Daszyński	PartyAfiiliation	Polish Socialist Party	Section	10	Polish Socialist Party	exact	 *  Polish Socialist Party	http://nif.dbpedia.org/wiki/en/Ignacy_Daszyński?dbpv=2016-10&nif=phrase&char=35545,35568
2437	Ignacy Daszyński	PartyAfiiliation	Polish Socialist Party	Section	13	Ignacy Ewaryst Daszynski, politician, PPS (Polish Socialist Party) leader, first prime-minister of reborn Poland (1918)	partial	 *  Ignacy Ewaryst Daszynski, politician, PPS (Polish Socialist Party) leader, first prime-minister of reborn Poland (1918)	http://nif.dbpedia.org/wiki/en/Ignacy_Daszyński?dbpv=2016-10&nif=phrase&char=36016,36136
2437	Ignacy Daszyński	PartyAfiiliation	Polish Socialist Party	Section	3	Polish Socialist Party – Revolutionary Faction	partial	Just before World War I, the Polish Social Democratic Party (PPSD) came to an agreement with Józef Piłsudski's Polish Socialist Party – Revolutionary Faction	http://nif.dbpedia.org/wiki/en/Ignacy_Daszyński?dbpv=2016-10&nif=phrase&char=14571,14617
2437	Ignacy Daszyński	PartyAfiiliation	Polish Socialist Party	Section	2.1	Polish Socialist Party	exact	At the Third Congress of Austrian Socialists he argued for the separation of the Polish Social Democratic Party from the numerous Austrian organizations emphasizing pro-independence clauses in the party's Marxist political program, which aimed to put socialism into practice by abolishing private property. The first steps to achieve this aim were to be democratization of the election procedures (liquidation of privileges of the bourgeoisie) and introduction of an eight-hour working day. His dream of a separate Polish party partially came true when, in 1892, the Polish Socialist Party	http://nif.dbpedia.org/wiki/en/Ignacy_Daszyński?dbpv=2016-10&nif=phrase&char=10501,10523
2437	Ignacy Daszyński	PartyAfiiliation	Polish Socialist Party	Abstract	0	Polish Socialist Party	exact	In October 1892 he co-founded the Polish Social Democratic Party (Polish abbreviation: PPSD), a precursor to the Polish Socialist Party	http://nif.dbpedia.org/wiki/en/Ignacy_Daszyński?dbpv=2016-10&nif=phrase&char=371,393
2439	Jayant Chaudhary	PartyAfiiliation	Rashtriya Lok Dal	Abstract	0	Rashtriya Lok Dal	exact	Jayant Chaudhary (born 27 December 1978) is an Indian politician. He is the General Secretary of the Rashtriya Lok Dal	http://nif.dbpedia.org/wiki/en/Jayant_Chaudhary?dbpv=2016-10&nif=phrase&char=101,118
2440	Rauff Hakeem	PartyAfiiliation	Sri Lanka Muslim Congress	Section	2	Sri Lanka Muslim Congress	exact	Hakeem came across M. H. M. Ashraff, founder/leader of the Sri Lanka Muslim Congress	http://nif.dbpedia.org/wiki/en/Rauff_Hakeem?dbpv=2016-10&nif=phrase&char=1245,1270
2440	Rauff Hakeem	PartyAfiiliation	Sri Lanka Muslim Congress	Abstract	0	Sri Lanka Muslim Congress	exact	Abdul Rauff Hibbathul Hakeem (born 13 April 1960) is a Sri Lankan politician, Member of Parliament and cabinet minister. He is the current leader of the Sri Lanka Muslim Congress	http://nif.dbpedia.org/wiki/en/Rauff_Hakeem?dbpv=2016-10&nif=phrase&char=153,178
2441	Serhiy Tihipko	PartyAfiiliation	Strong Ukraine	Section	4.1	Strong Ukraine	exact	Tihipko was elected leader of the party Strong Ukraine	http://nif.dbpedia.org/wiki/en/Serhiy_Tihipko?dbpv=2016-10&nif=phrase&char=4547,4561
2441	Serhiy Tihipko	PartyAfiiliation	Strong Ukraine	Section	4.2	Strong Ukraine	exact	In August 2011 Tihipko and Prime Minister (and a Party of Regions leader) Mykola Azarov announced that Strong Ukraine	http://nif.dbpedia.org/wiki/en/Serhiy_Tihipko?dbpv=2016-10&nif=phrase&char=8664,8678
2441	Serhiy Tihipko	PartyAfiiliation	Strong Ukraine	Section	4.3	Strong Ukraine	exact	On 23 April 2014 Tihipko announced that (the party) Strong Ukraine	http://nif.dbpedia.org/wiki/en/Serhiy_Tihipko?dbpv=2016-10&nif=phrase&char=10260,10274
2441	Serhiy Tihipko	PartyAfiiliation	Strong Ukraine	Section	5	Strong Ukraine § Ideology and stances	partial	(See also: Strong Ukraine § Ideology and stances	http://nif.dbpedia.org/wiki/en/Serhiy_Tihipko?dbpv=2016-10&nif=phrase&char=11006,11043
2442	Nalin Kumar Kateel	PartyAfiiliation	Bharatiya Janata Party	Abstract	0	Bharatiya Janata Party	exact	Nalin Kumar Niranjan Shetty Kateel (born 7 February 1966) is an Indian politician and a Member of Parliament who represents the Dakshina Kannada constituency of Karnataka in the 16th Lok Sabha and is a member of the Bharatiya Janata Party	http://nif.dbpedia.org/wiki/en/Nalin_Kumar_Kateel?dbpv=2016-10&nif=phrase&char=216,238
2443	Ram Bilas Sharma (politician)	PartyAfiiliation	Bharatiya Janata Party	Section	3.2	Bharatiya Janata Party	exact	He was also the state Bharatiya Janata Party	http://nif.dbpedia.org/wiki/en/Ram_Bilas_Sharma_(politician)?dbpv=2016-10&nif=phrase&char=3385,3407
2443	Ram Bilas Sharma (politician)	PartyAfiiliation	Bharatiya Janata Party	Abstract	0	Bharatiya Janata Party	exact	Rambilas Sharma (born 1949) is currently a Cabinet Minister in Bharatiya Janata Party	http://nif.dbpedia.org/wiki/en/Ram_Bilas_Sharma_(politician)?dbpv=2016-10&nif=phrase&char=63,85
2443	Ram Bilas Sharma (politician)	PartyAfiiliation	Bharatiya Janata Party	Section	3.1	Bharatiya Janata Party	exact	In his political career Ram Bilas Sharma has been elected as the Bharatiya Janata Party	http://nif.dbpedia.org/wiki/en/Ram_Bilas_Sharma_(politician)?dbpv=2016-10&nif=phrase&char=2630,2652
2443	Ram Bilas Sharma (politician)	PartyAfiiliation	Bharatiya Janata Party	Section	3.3	Bharatiya Janata Party	exact	On 26 October, he was sworn in as Cabinet Minister in the Bharatiya Janata Party	http://nif.dbpedia.org/wiki/en/Ram_Bilas_Sharma_(politician)?dbpv=2016-10&nif=phrase&char=3717,3739
2446	Alessandro Natta	PartyAfiiliation	Italian Communist Party	Abstract	0	Italian Communist Party	exact	Alessandro Natta (7 January 1918 – 23 May 2001), was an Italian politician and secretary of the Italian Communist Party	http://nif.dbpedia.org/wiki/en/Alessandro_Natta?dbpv=2016-10&nif=phrase&char=96,119
2450	Viktor Viktorovych Yanukovych	PartyAfiiliation	Party of Regions	Section	6	Official web-site of Party of Regions	partial	 *  Official web-site of Party of Regions	http://nif.dbpedia.org/wiki/en/Viktor_Viktorovych_Yanukovych?dbpv=2016-10&nif=phrase&char=5114,5152
2450	Viktor Viktorovych Yanukovych	PartyAfiiliation	Party of Regions	Section	2	Party of Regions	exact	From June 2002 to September 2004 Yanukovych served as a vice-president of the Donetsk regional public organization “Regional Center Spryiannia” (Promotion). From July 2004 to November 2004 he served as first deputy general director of SK, a limited liability company in Donetsk. Beginning in November 2005 he held the post of first deputy general director of BK Engineering. From November 2005 to 2010 he worked as deputy head of the Ukrainian youth public organization “Soyuz molodi regioniv Ukrainy” (Union of Ukrainian Youth of Regions).Since May 2006 – MP (V and VI and VII parliamentary sessions), from the Party of Regions	http://nif.dbpedia.org/wiki/en/Viktor_Viktorovych_Yanukovych?dbpv=2016-10&nif=phrase&char=1409,1425
2451	Andriy Klyuyev	PartyAfiiliation	Party of Regions	Section	3.2	Party of Regions	exact	After a career in Donetsk Oblast, at the time working closely with later and current President Viktor Yanukovych, Klyuyev moved to national politics. On December 14, 2001 Klyuyev was elected the deputy chairman of the Party of Regions. At the 2002 election, he became a member of the Verkhovna Rada for the Party of Regions	http://nif.dbpedia.org/wiki/en/Andriy_Klyuyev?dbpv=2016-10&nif=phrase&char=2561,2577
2451	Andriy Klyuyev	PartyAfiiliation	Party of Regions	Section	3.2	Party of Regions	exact	After a career in Donetsk Oblast, at the time working closely with later and current President Viktor Yanukovych, Klyuyev moved to national politics. On December 14, 2001 Klyuyev was elected the deputy chairman of the Party of Regions	http://nif.dbpedia.org/wiki/en/Andriy_Klyuyev?dbpv=2016-10&nif=phrase&char=2472,2488
2452	Adolfo Canepa	PartyAfiiliation	Association for the Advancement of Civil Rights	Section	2	Association for the Advancement of Civil Rights	exact	Canepa was a leading member of the Association for the Advancement of Civil Rights	http://nif.dbpedia.org/wiki/en/Adolfo_Canepa?dbpv=2016-10&nif=phrase&char=1025,1072
2452	Adolfo Canepa	PartyAfiiliation	Association for the Advancement of Civil Rights	Abstract	0	Association for the Advancement of Civil Rights	exact	Adolfo John Canepa, OBE, GMH (17 December 1940) is a Gibraltarian politician. He has dedicated most of his life to politics and the development of Gibraltar, having served both as Leader of the Opposition and as Chief Minister of Gibraltar from 8 December 1987 to 25 March 1988. During this period he was also the leader of the Association for the Advancement of Civil Rights	http://nif.dbpedia.org/wiki/en/Adolfo_Canepa?dbpv=2016-10&nif=phrase&char=328,375
2453	Sekula Drljević	PartyAfiiliation	Montenegrin Federalist Party	Abstract	0	Montenegrin Federalist Party	exact	Sekula Drljević (7 September 1884 – 10 November 1945) was a Montenegrin politician and lawyer. Born in the town of Kolašin, he earned a doctorate degree in law and became the Minister of Justice and Finance in the Kingdom of Montenegro before the outbreak of World War I. During the interwar period, he was a leading member of the "Greens" (zelenaši), a Montenegrin separatist movement. A proponent of the theory that Montenegrins were an ethnic group distinct from Serbs, he also founded and became the leader of the Montenegrin Federalist Party	http://nif.dbpedia.org/wiki/en/Sekula_Drljević?dbpv=2016-10&nif=phrase&char=518,546
2453	Sekula Drljević	PartyAfiiliation	Montenegrin Federalist Party	Section	1	Montenegrin Federalist Party	exact	Sekula Drljević was born on 7 September 1884 in the village of Ravno, near the town of Kolašin. Having finished law school in Zagreb and earned a doctorate degree, he became the Minister of Justice and Finance in the Kingdom of Montenegro in 1909. His brother Janko Drljević was at that time an MP from the loyalist True People's Party. Drljević also became an MP, and also served as a minister in King Nikola's cabinet during the Balkan wars, and was renowned for his rhetorical skills. During World War I, he was captured by Austro-Hungarian forces and interned at the Boldagason internment camp in Hungary, where he grew strongly opposed to the leader of Montenegro, King Nicholas I. He was released after the war and moved to Zemun and worked as a lawyer there. He also became a leading member of the "Greens" (zelenaši), a Montenegrin separatist movement which sided with the Yugoslav Federalist Party. During this time, he cooperated frequently with Croatian politicians such as Stjepan Radić, Vlatko Maček, and Ante Pavelić, with whom he became good friends. In the mid-1920s, Drljević founded the Montenegrin Federalist Party	http://nif.dbpedia.org/wiki/en/Sekula_Drljević?dbpv=2016-10&nif=phrase&char=2897,2925
